CUST_ID,segment,persona,assignment_margin,distance_to_centroid,confident,model_version,assignment_agreement
C17400,1,High-Spend Transactor,0.3413,3.5026,True,1.0.0,0.575
C17401,1,High-Spend Transactor,0.5363,2.8914,True,1.0.0,0.575
C17402,1,High-Spend Transactor,0.4038,3.78,True,1.0.0,0.575
C17403,1,High-Spend Transactor,0.1922,3.6583,True,1.0.0,0.575
C17404,1,High-Spend Transactor,0.3332,3.2777,True,1.0.0,0.575
C17405,0,Cash-Advance Reliant,0.7084,1.7881,True,1.0.0,0.45
C17406,0,Cash-Advance Reliant,0.7542,1.4994,True,1.0.0,0.45
C17407,2,Revolving Borrower,0.6221,1.933,True,1.0.0,0.475
C17408,0,Cash-Advance Reliant,0.2352,3.2904,True,1.0.0,0.45
C17409,1,High-Spend Transactor,0.4379,3.0986,True,1.0.0,0.575
C17410,0,Cash-Advance Reliant,0.0877,3.6415,False,1.0.0,0.45
C17411,2,Revolving Borrower,0.6245,1.9253,True,1.0.0,0.475
C17412,2,Revolving Borrower,0.2792,2.8531,True,1.0.0,0.45
C17413,0,Cash-Advance Reliant,0.7916,1.2612,True,1.0.0,0.45
C17414,0,Cash-Advance Reliant,0.632,2.2453,True,1.0.0,0.45
C17415,1,High-Spend Transactor,0.6534,1.9202,True,1.0.0,0.575
C17416,1,High-Spend Transactor,0.1767,4.45,True,1.0.0,0.575
C17417,2,Revolving Borrower,0.6116,2.3774,True,1.0.0,0.475
C17418,2,Revolving Borrower,0.0441,4.69,False,1.0.0,0.475
C17419,1,High-Spend Transactor,0.569,1.8852,True,1.0.0,0.575
C17420,0,Cash-Advance Reliant,0.6525,2.0662,True,1.0.0,0.45
C17421,1,High-Spend Transactor,0.577,2.2885,True,1.0.0,0.575
C17422,0,Cash-Advance Reliant,0.763,1.4518,True,1.0.0,0.45
C17423,0,Cash-Advance Reliant,0.7065,1.8571,True,1.0.0,0.45
C17424,2,Revolving Borrower,0.2248,2.9279,True,1.0.0,0.475
C17425,2,Revolving Borrower,0.6289,1.9221,True,1.0.0,0.475
C17426,0,Cash-Advance Reliant,0.6104,2.3171,True,1.0.0,0.45
C17427,1,High-Spend Transactor,0.5829,2.0084,True,1.0.0,0.6
C17428,0,Cash-Advance Reliant,0.3973,2.5955,True,1.0.0,0.45
C17429,2,Revolving Borrower,0.7076,1.7372,True,1.0.0,0.475
C17430,2,Revolving Borrower,0.0846,5.2529,False,1.0.0,0.475
C17431,0,Cash-Advance Reliant,0.6392,2.1607,True,1.0.0,0.45
C17432,1,High-Spend Transactor,0.5632,2.9319,True,1.0.0,0.575
C17433,0,Cash-Advance Reliant,0.6181,2.535,True,1.0.0,0.45
C17434,0,Cash-Advance Reliant,0.1887,3.0862,True,1.0.0,0.45
C17435,0,Cash-Advance Reliant,0.7362,1.6533,True,1.0.0,0.45
C17436,2,Revolving Borrower,0.1989,3.0909,True,1.0.0,0.475
C17437,1,High-Spend Transactor,0.5181,2.916,True,1.0.0,0.575
C17438,0,Cash-Advance Reliant,0.4306,2.6382,True,1.0.0,0.45
C17439,2,Revolving Borrower,0.4015,3.0202,True,1.0.0,0.475
C17440,2,Revolving Borrower,0.7246,1.5815,True,1.0.0,0.475
C17441,1,High-Spend Transactor,0.5405,2.3627,True,1.0.0,0.575
C17442,0,Cash-Advance Reliant,0.7582,1.4952,True,1.0.0,0.45
C17443,1,High-Spend Transactor,0.5405,3.0648,True,1.0.0,0.575
C17444,1,High-Spend Transactor,0.3312,3.4208,True,1.0.0,0.575
C17445,0,Cash-Advance Reliant,0.5282,3.3791,True,1.0.0,0.45
C17446,1,High-Spend Transactor,0.4244,2.7941,True,1.0.0,0.575
C17448,1,High-Spend Transactor,0.4184,3.9508,True,1.0.0,0.575
C17449,1,High-Spend Transactor,0.4189,3.9263,True,1.0.0,0.575
C17450,2,Revolving Borrower,0.4327,4.3139,True,1.0.0,0.475
C17451,2,Revolving Borrower,0.1259,4.1532,False,1.0.0,0.45
C17452,0,Cash-Advance Reliant,0.7594,1.4454,True,1.0.0,0.45
C17453,1,High-Spend Transactor,0.2684,6.4835,True,1.0.0,0.575
C17454,0,Cash-Advance Reliant,0.7599,1.4523,True,1.0.0,0.45
C17455,2,Revolving Borrower,0.3206,3.2632,True,1.0.0,0.475
C17456,1,High-Spend Transactor,0.5543,3.0043,True,1.0.0,0.575
C17457,1,High-Spend Transactor,0.3591,3.8718,True,1.0.0,0.575
C17458,1,High-Spend Transactor,0.5355,2.8692,True,1.0.0,0.575
C17459,1,High-Spend Transactor,0.3765,3.4688,True,1.0.0,0.6
C17460,1,High-Spend Transactor,0.147,5.3061,False,1.0.0,0.575
C17461,1,High-Spend Transactor,0.3117,3.1259,True,1.0.0,0.575
C17462,1,High-Spend Transactor,0.4607,2.5407,True,1.0.0,0.575
C17463,1,High-Spend Transactor,0.4621,3.2217,True,1.0.0,0.575
C17464,1,High-Spend Transactor,0.5819,2.6859,True,1.0.0,0.575
C17465,1,High-Spend Transactor,0.473,3.3184,True,1.0.0,0.575
C17466,1,High-Spend Transactor,0.3593,3.3787,True,1.0.0,0.575
C17467,2,Revolving Borrower,0.5628,2.0694,True,1.0.0,0.475
C17468,2,Revolving Borrower,0.5959,1.8078,True,1.0.0,0.475
C17469,2,Revolving Borrower,0.4909,3.1146,True,1.0.0,0.475
C17470,0,Cash-Advance Reliant,0.4754,3.1662,True,1.0.0,0.45
C17471,1,High-Spend Transactor,0.622,2.335,True,1.0.0,0.575
C17472,0,Cash-Advance Reliant,0.584,2.5458,True,1.0.0,0.45
C17473,2,Revolving Borrower,0.203,5.3372,True,1.0.0,0.475
C17474,2,Revolving Borrower,0.3474,3.9115,True,1.0.0,0.475
C17476,2,Revolving Borrower,0.4565,3.3338,True,1.0.0,0.475
C17477,0,Cash-Advance Reliant,0.8843,0.7004,True,1.0.0,0.45
C17478,1,High-Spend Transactor,0.2301,4.3315,True,1.0.0,0.6
C17479,1,High-Spend Transactor,0.1377,4.6518,False,1.0.0,0.575
C17480,2,Revolving Borrower,0.5714,2.0922,True,1.0.0,0.475
C17481,1,High-Spend Transactor,0.5448,2.8114,True,1.0.0,0.575
C17482,1,High-Spend Transactor,0.4173,3.7786,True,1.0.0,0.575
C17483,1,High-Spend Transactor,0.4163,2.7832,True,1.0.0,0.575
C17484,1,High-Spend Transactor,0.2674,4.1718,True,1.0.0,0.575
C17485,0,Cash-Advance Reliant,0.7604,1.4582,True,1.0.0,0.45
C17486,1,High-Spend Transactor,0.4985,3.6117,True,1.0.0,0.575
C17487,0,Cash-Advance Reliant,0.0719,4.205,False,1.0.0,0.45
C17488,0,Cash-Advance Reliant,0.7177,1.6921,True,1.0.0,0.45
C17489,1,High-Spend Transactor,0.0162,3.5464,False,1.0.0,0.475
C17490,1,High-Spend Transactor,0.0403,4.4786,False,1.0.0,0.575
C17491,1,High-Spend Transactor,0.5207,3.201,True,1.0.0,0.575
C17492,1,High-Spend Transactor,0.3058,4.9869,True,1.0.0,0.575
C17493,0,Cash-Advance Reliant,0.8283,1.0355,True,1.0.0,0.45
C17494,0,Cash-Advance Reliant,0.8617,0.8386,True,1.0.0,0.45
C17495,1,High-Spend Transactor,0.559,1.8812,True,1.0.0,0.575
C17496,1,High-Spend Transactor,0.1754,4.3474,True,1.0.0,0.575
C17497,1,High-Spend Transactor,0.2444,6.6912,True,1.0.0,0.575
C17498,1,High-Spend Transactor,0.5569,2.6154,True,1.0.0,0.575
C17499,0,Cash-Advance Reliant,0.5948,2.6737,True,1.0.0,0.45
C17500,2,Revolving Borrower,0.5256,2.378,True,1.0.0,0.475
C17501,1,High-Spend Transactor,0.6317,1.9225,True,1.0.0,0.575
C17502,1,High-Spend Transactor,0.5256,2.93,True,1.0.0,0.575
C17503,1,High-Spend Transactor,0.6056,2.2172,True,1.0.0,0.575
C17504,2,Revolving Borrower,0.2502,3.6505,True,1.0.0,0.475
C17505,1,High-Spend Transactor,0.2937,2.66,True,1.0.0,0.575
C17506,1,High-Spend Transactor,0.2761,3.6978,True,1.0.0,0.575
C17507,1,High-Spend Transactor,0.5798,2.7033,True,1.0.0,0.575
C17508,1,High-Spend Transactor,0.5322,2.3842,True,1.0.0,0.6
C17509,1,High-Spend Transactor,0.266,3.4492,True,1.0.0,0.575
C17510,1,High-Spend Transactor,0.3834,3.6375,True,1.0.0,0.575
C17511,0,Cash-Advance Reliant,0.3601,4.5313,True,1.0.0,0.45
C17512,2,Revolving Borrower,0.5712,1.8231,True,1.0.0,0.475
C17513,1,High-Spend Transactor,0.5393,2.752,True,1.0.0,0.575
C17514,1,High-Spend Transactor,0.4504,3.7594,True,1.0.0,0.575
C17515,1,High-Spend Transactor,0.4224,3.6231,True,1.0.0,0.575
C17516,2,Revolving Borrower,0.6677,1.5572,True,1.0.0,0.475
C17517,1,High-Spend Transactor,0.4768,2.3046,True,1.0.0,0.575
C17518,1,High-Spend Transactor,0.4513,3.4935,True,1.0.0,0.575
C17519,1,High-Spend Transactor,0.5845,2.5084,True,1.0.0,0.575
C17521,0,Cash-Advance Reliant,0.5745,2.7907,True,1.0.0,0.45
C17522,0,Cash-Advance Reliant,0.6624,2.1394,True,1.0.0,0.45
C17523,2,Revolving Borrower,0.1293,3.5109,False,1.0.0,0.475
C17524,0,Cash-Advance Reliant,0.7919,1.2711,True,1.0.0,0.45
C17525,0,Cash-Advance Reliant,0.3627,4.6792,True,1.0.0,0.45
C17526,1,High-Spend Transactor,0.5016,3.159,True,1.0.0,0.575
C17527,0,Cash-Advance Reliant,0.6339,2.3667,True,1.0.0,0.45
C17528,2,Revolving Borrower,0.4069,3.2651,True,1.0.0,0.475
C17529,1,High-Spend Transactor,0.4194,3.5132,True,1.0.0,0.575
C17530,1,High-Spend Transactor,0.4238,3.9291,True,1.0.0,0.575
C17531,0,Cash-Advance Reliant,0.7486,1.5033,True,1.0.0,0.45
C17532,2,Revolving Borrower,0.4294,2.6511,True,1.0.0,0.475
C17533,0,Cash-Advance Reliant,0.6938,1.8121,True,1.0.0,0.45
C17534,1,High-Spend Transactor,0.1297,3.9663,False,1.0.0,0.575
C17535,1,High-Spend Transactor,0.0321,4.5859,False,1.0.0,0.55
C17536,0,Cash-Advance Reliant,0.5896,2.791,True,1.0.0,0.45
C17538,0,Cash-Advance Reliant,0.3775,2.6323,True,1.0.0,0.45
C17539,1,High-Spend Transactor,0.558,2.6017,True,1.0.0,0.575
C17540,1,High-Spend Transactor,0.4888,2.9905,True,1.0.0,0.575
C17541,1,High-Spend Transactor,0.3345,3.8155,True,1.0.0,0.575
C17542,0,Cash-Advance Reliant,0.649,2.4141,True,1.0.0,0.45
C17543,0,Cash-Advance Reliant,0.688,1.9951,True,1.0.0,0.45
C17544,1,High-Spend Transactor,0.1873,4.2212,True,1.0.0,0.575
C17545,1,High-Spend Transactor,0.4215,2.9942,True,1.0.0,0.575
C17546,1,High-Spend Transactor,0.553,2.9052,True,1.0.0,0.575
C17547,1,High-Spend Transactor,0.2946,3.905,True,1.0.0,0.575
C17548,1,High-Spend Transactor,0.1253,5.2247,False,1.0.0,0.575
C17549,1,High-Spend Transactor,0.3418,3.3228,True,1.0.0,0.575
C17550,1,High-Spend Transactor,0.011,5.0538,False,1.0.0,0.575
C17551,2,Revolving Borrower,0.3851,3.1995,True,1.0.0,0.475
C17553,1,High-Spend Transactor,0.5556,2.4246,True,1.0.0,0.575
C17554,1,High-Spend Transactor,0.541,2.9626,True,1.0.0,0.575
C17555,1,High-Spend Transactor,0.4687,2.8113,True,1.0.0,0.575
C17556,1,High-Spend Transactor,0.5569,2.3658,True,1.0.0,0.575
C17557,1,High-Spend Transactor,0.2631,6.495,True,1.0.0,0.575
C17558,1,High-Spend Transactor,0.3057,3.7968,True,1.0.0,0.6
C17559,2,Revolving Borrower,0.1259,4.0534,False,1.0.0,0.45
C17560,1,High-Spend Transactor,0.1914,4.2283,True,1.0.0,0.575
C17561,1,High-Spend Transactor,0.164,3.6722,True,1.0.0,0.575
C17562,1,High-Spend Transactor,0.5783,2.6775,True,1.0.0,0.575
C17563,0,Cash-Advance Reliant,0.544,2.1269,True,1.0.0,0.45
C17565,1,High-Spend Transactor,0.4889,3.4191,True,1.0.0,0.575
C17566,1,High-Spend Transactor,0.3788,2.2828,True,1.0.0,0.575
C17567,1,High-Spend Transactor,0.5909,2.3768,True,1.0.0,0.575
C17568,0,Cash-Advance Reliant,0.6534,2.0961,True,1.0.0,0.45
C17569,1,High-Spend Transactor,0.6654,1.821,True,1.0.0,0.575
C17570,1,High-Spend Transactor,0.7402,1.2034,True,1.0.0,0.575
C17571,1,High-Spend Transactor,0.5753,2.0905,True,1.0.0,0.6
C17572,1,High-Spend Transactor,0.562,2.8657,True,1.0.0,0.575
C17573,1,High-Spend Transactor,0.1268,3.8577,False,1.0.0,0.575
C17574,1,High-Spend Transactor,0.4457,2.8844,True,1.0.0,0.575
C17575,1,High-Spend Transactor,0.3526,3.9499,True,1.0.0,0.575
C17576,2,Revolving Borrower,0.0912,3.6378,False,1.0.0,0.425
C17577,1,High-Spend Transactor,0.253,4.1918,True,1.0.0,0.575
C17578,1,High-Spend Transactor,0.251,4.3619,True,1.0.0,0.575
C17579,2,Revolving Borrower,0.3199,4.0727,True,1.0.0,0.475
C17580,1,High-Spend Transactor,0.4768,2.4303,True,1.0.0,0.575
C17581,1,High-Spend Transactor,0.0373,7.0342,False,1.0.0,0.575
C17582,1,High-Spend Transactor,0.2577,4.8499,True,1.0.0,0.575
C17583,2,Revolving Borrower,0.2972,2.4308,True,1.0.0,0.475
C17584,1,High-Spend Transactor,0.4373,3.5083,True,1.0.0,0.575
C17585,2,Revolving Borrower,0.1434,3.7518,False,1.0.0,0.45
C17586,1,High-Spend Transactor,0.5954,2.3794,True,1.0.0,0.575
C17587,0,Cash-Advance Reliant,0.772,1.3835,True,1.0.0,0.45
C17588,1,High-Spend Transactor,0.4671,3.8631,True,1.0.0,0.575
C17589,1,High-Spend Transactor,0.7418,1.3369,True,1.0.0,0.575
C17590,2,Revolving Borrower,0.6155,1.6902,True,1.0.0,0.475
C17591,2,Revolving Borrower,0.0872,4.0723,False,1.0.0,0.45
C17593,1,High-Spend Transactor,0.4205,3.9918,True,1.0.0,0.575
C17594,1,High-Spend Transactor,0.5099,2.3575,True,1.0.0,0.575
C17595,0,Cash-Advance Reliant,0.7182,1.7701,True,1.0.0,0.45
C17596,0,Cash-Advance Reliant,0.7619,1.3603,True,1.0.0,0.45
C17597,1,High-Spend Transactor,0.275,4.3446,True,1.0.0,0.575
C17598,0,Cash-Advance Reliant,0.7191,1.7081,True,1.0.0,0.45
C17599,0,Cash-Advance Reliant,0.2791,2.8432,True,1.0.0,0.45
C17600,0,Cash-Advance Reliant,0.8271,1.0453,True,1.0.0,0.45
C17601,1,High-Spend Transactor,0.5604,2.9015,True,1.0.0,0.575
C17602,2,Revolving Borrower,0.0859,3.2055,False,1.0.0,0.475
C17603,1,High-Spend Transactor,0.2196,5.4844,True,1.0.0,0.575
C17604,2,Revolving Borrower,0.2863,3.1689,True,1.0.0,0.475
C17605,0,Cash-Advance Reliant,0.798,1.2556,True,1.0.0,0.45
C17606,1,High-Spend Transactor,0.4741,3.3936,True,1.0.0,0.575
C17607,0,Cash-Advance Reliant,0.7728,1.3808,True,1.0.0,0.45
C17608,1,High-Spend Transactor,0.3662,2.6475,True,1.0.0,0.575
C17609,0,Cash-Advance Reliant,0.2109,3.5726,True,1.0.0,0.45
C17610,1,High-Spend Transactor,0.7135,1.484,True,1.0.0,0.575
C17611,1,High-Spend Transactor,0.4628,3.5731,True,1.0.0,0.575
C17612,0,Cash-Advance Reliant,0.8121,1.1511,True,1.0.0,0.45
C17613,1,High-Spend Transactor,0.4211,3.5792,True,1.0.0,0.575
C17614,0,Cash-Advance Reliant,0.2329,3.7008,True,1.0.0,0.45
C17615,0,Cash-Advance Reliant,0.2811,6.5903,True,1.0.0,0.45
C17616,1,High-Spend Transactor,0.5602,2.4636,True,1.0.0,0.575
C17617,1,High-Spend Transactor,0.323,4.2963,True,1.0.0,0.575
C17618,1,High-Spend Transactor,0.1492,4.7807,False,1.0.0,0.575
C17619,1,High-Spend Transactor,0.0234,5.2883,False,1.0.0,0.575
C17620,1,High-Spend Transactor,0.3497,3.6978,True,1.0.0,0.575
C17621,1,High-Spend Transactor,0.1809,3.9947,True,1.0.0,0.575
C17622,0,Cash-Advance Reliant,0.7544,1.4616,True,1.0.0,0.45
C17623,2,Revolving Borrower,0.2467,3.9131,True,1.0.0,0.475
C17624,1,High-Spend Transactor,0.5025,2.3527,True,1.0.0,0.6
C17625,1,High-Spend Transactor,0.428,3.8582,True,1.0.0,0.575
C17626,1,High-Spend Transactor,0.1115,5.1779,False,1.0.0,0.575
C17628,0,Cash-Advance Reliant,0.7225,1.7073,True,1.0.0,0.45
C17629,0,Cash-Advance Reliant,0.4215,4.1334,True,1.0.0,0.45
C17630,2,Revolving Borrower,0.5504,3.3234,True,1.0.0,0.475
C17631,0,Cash-Advance Reliant,0.2502,3.1521,True,1.0.0,0.45
C17632,1,High-Spend Transactor,0.1039,3.7029,False,1.0.0,0.575
C17633,0,Cash-Advance Reliant,0.3945,4.3557,True,1.0.0,0.45
C17634,1,High-Spend Transactor,0.5331,3.0546,True,1.0.0,0.575
C17635,2,Revolving Borrower,0.376,3.2119,True,1.0.0,0.475
C17636,2,Revolving Borrower,0.6176,2.1122,True,1.0.0,0.475
C17637,1,High-Spend Transactor,0.2121,4.6068,True,1.0.0,0.575
C17638,1,High-Spend Transactor,0.3062,5.4193,True,1.0.0,0.575
C17639,1,High-Spend Transactor,0.2413,2.8542,True,1.0.0,0.575
C17640,0,Cash-Advance Reliant,0.5939,2.7232,True,1.0.0,0.45
C17641,1,High-Spend Transactor,0.5291,3.1778,True,1.0.0,0.575
C17642,1,High-Spend Transactor,0.347,4.0853,True,1.0.0,0.575
C17643,1,High-Spend Transactor,0.5103,3.2649,True,1.0.0,0.575
C17644,2,Revolving Borrower,0.4719,2.4204,True,1.0.0,0.475
C17645,2,Revolving Borrower,0.4286,2.4576,True,1.0.0,0.475
C17646,2,Revolving Borrower,0.4117,3.4492,True,1.0.0,0.475
C17647,1,High-Spend Transactor,0.4909,2.9619,True,1.0.0,0.575
C17648,0,Cash-Advance Reliant,0.7117,1.8813,True,1.0.0,0.45
C17649,1,High-Spend Transactor,0.4553,2.7662,True,1.0.0,0.575
C17650,2,Revolving Borrower,0.4553,2.123,True,1.0.0,0.475
C17651,1,High-Spend Transactor,0.3271,3.0821,True,1.0.0,0.575
C17652,1,High-Spend Transactor,0.5221,2.8663,True,1.0.0,0.575
C17653,0,Cash-Advance Reliant,0.3415,4.8914,True,1.0.0,0.45
C17654,0,Cash-Advance Reliant,0.816,1.1093,True,1.0.0,0.45
C17655,1,High-Spend Transactor,0.2897,4.347,True,1.0.0,0.575
C17656,1,High-Spend Transactor,0.4773,2.9083,True,1.0.0,0.575
C17657,1,High-Spend Transactor,0.1337,4.3166,False,1.0.0,0.575
C17658,1,High-Spend Transactor,0.4329,2.8943,True,1.0.0,0.6
C17659,1,High-Spend Transactor,0.5371,3.0841,True,1.0.0,0.575
C17660,0,Cash-Advance Reliant,0.6582,2.0762,True,1.0.0,0.45
C17661,2,Revolving Borrower,0.6129,2.135,True,1.0.0,0.475
C17662,1,High-Spend Transactor,0.4173,3.6394,True,1.0.0,0.575
C17663,0,Cash-Advance Reliant,0.8527,0.8744,True,1.0.0,0.45
C17664,2,Revolving Borrower,0.5243,2.3562,True,1.0.0,0.475
C17665,1,High-Spend Transactor,0.4851,3.0193,True,1.0.0,0.575
C17666,1,High-Spend Transactor,0.1542,3.9476,True,1.0.0,0.575
C17667,0,Cash-Advance Reliant,0.6426,2.2782,True,1.0.0,0.45
C17668,2,Revolving Borrower,0.0634,3.4937,False,1.0.0,0.45
C17669,1,High-Spend Transactor,0.2367,3.7062,True,1.0.0,0.575
C17670,0,Cash-Advance Reliant,0.6889,1.8914,True,1.0.0,0.45
C17671,0,Cash-Advance Reliant,0.7784,1.4238,True,1.0.0,0.45
C17672,0,Cash-Advance Reliant,0.8129,1.018,True,1.0.0,0.45
C17673,1,High-Spend Transactor,0.5316,2.7851,True,1.0.0,0.575
C17674,1,High-Spend Transactor,0.3211,3.8106,True,1.0.0,0.575
C17675,1,High-Spend Transactor,0.2304,3.985,True,1.0.0,0.575
C17676,1,High-Spend Transactor,0.4378,3.3054,True,1.0.0,0.575
C17677,0,Cash-Advance Reliant,0.7155,1.6879,True,1.0.0,0.45
C17678,1,High-Spend Transactor,0.5114,2.6758,True,1.0.0,0.575
C17679,0,Cash-Advance Reliant,0.6798,2.0369,True,1.0.0,0.45
C17680,2,Revolving Borrower,0.2736,3.3954,True,1.0.0,0.475
C17681,0,Cash-Advance Reliant,0.7875,1.2522,True,1.0.0,0.45
C17682,1,High-Spend Transactor,0.5466,2.7998,True,1.0.0,0.575
C17683,1,High-Spend Transactor,0.544,2.1166,True,1.0.0,0.575
C17684,1,High-Spend Transactor,0.0547,3.988,False,1.0.0,0.575
C17685,0,Cash-Advance Reliant,0.4553,3.7137,True,1.0.0,0.45
C17686,2,Revolving Borrower,0.3964,3.0313,True,1.0.0,0.475
C17687,1,High-Spend Transactor,0.4117,3.2718,True,1.0.0,0.575
C17688,1,High-Spend Transactor,0.5224,2.8734,True,1.0.0,0.575
C17689,2,Revolving Borrower,0.4087,3.0682,True,1.0.0,0.475
C17690,0,Cash-Advance Reliant,0.6026,2.4233,True,1.0.0,0.45
C17691,0,Cash-Advance Reliant,0.2614,3.8872,True,1.0.0,0.45
C17692,1,High-Spend Transactor,0.3282,4.1253,True,1.0.0,0.575
C17693,1,High-Spend Transactor,0.0571,4.9431,False,1.0.0,0.55
C17694,2,Revolving Borrower,0.5958,2.2804,True,1.0.0,0.475
C17695,1,High-Spend Transactor,0.3367,3.9198,True,1.0.0,0.575
C17696,1,High-Spend Transactor,0.1449,6.252,False,1.0.0,0.575
C17697,1,High-Spend Transactor,0.6341,2.189,True,1.0.0,0.575
C17698,0,Cash-Advance Reliant,0.7859,1.3197,True,1.0.0,0.45
C17699,2,Revolving Borrower,0.0408,3.803,False,1.0.0,0.425
C17700,1,High-Spend Transactor,0.6923,1.3989,True,1.0.0,0.6
C17701,1,High-Spend Transactor,0.3827,3.3842,True,1.0.0,0.6
C17702,1,High-Spend Transactor,0.3769,3.3785,True,1.0.0,0.575
C17703,0,Cash-Advance Reliant,0.8196,1.0962,True,1.0.0,0.45
C17704,1,High-Spend Transactor,0.5453,3.0188,True,1.0.0,0.575
C17705,2,Revolving Borrower,0.3961,2.8572,True,1.0.0,0.475
C17706,2,Revolving Borrower,0.3438,3.7926,True,1.0.0,0.475
C17707,1,High-Spend Transactor,0.4397,3.0603,True,1.0.0,0.575
C17708,1,High-Spend Transactor,0.5116,3.3448,True,1.0.0,0.575
C17709,2,Revolving Borrower,0.2023,3.6533,True,1.0.0,0.475
C17710,1,High-Spend Transactor,0.7391,1.3145,True,1.0.0,0.575
C17711,1,High-Spend Transactor,0.3313,4.1285,True,1.0.0,0.575
C17712,1,High-Spend Transactor,0.2634,4.2747,True,1.0.0,0.575
C17713,1,High-Spend Transactor,0.2924,3.4444,True,1.0.0,0.575
C17714,1,High-Spend Transactor,0.3156,3.6543,True,1.0.0,0.575
C17715,1,High-Spend Transactor,0.1738,4.2445,True,1.0.0,0.575
C17716,2,Revolving Borrower,0.0464,4.9187,False,1.0.0,0.4
C17717,1,High-Spend Transactor,0.3418,3.4993,True,1.0.0,0.575
C17718,1,High-Spend Transactor,0.513,3.3222,True,1.0.0,0.575
C17719,1,High-Spend Transactor,0.4766,3.2292,True,1.0.0,0.575
C17720,2,Revolving Borrower,0.1195,3.4396,False,1.0.0,0.475
C17721,1,High-Spend Transactor,0.5014,2.6455,True,1.0.0,0.575
C17722,1,High-Spend Transactor,0.3693,3.414,True,1.0.0,0.575
C17723,0,Cash-Advance Reliant,0.5179,3.3046,True,1.0.0,0.45
C17724,1,High-Spend Transactor,0.1502,3.9714,True,1.0.0,0.575
C17726,1,High-Spend Transactor,0.1415,2.8891,False,1.0.0,0.575
C17727,1,High-Spend Transactor,0.4502,2.6612,True,1.0.0,0.575
C17728,1,High-Spend Transactor,0.5443,3.0783,True,1.0.0,0.575
C17729,0,Cash-Advance Reliant,0.6997,1.8108,True,1.0.0,0.45
C17730,1,High-Spend Transactor,0.629,1.9048,True,1.0.0,0.575
C17731,1,High-Spend Transactor,0.3987,3.1837,True,1.0.0,0.575
C17732,0,Cash-Advance Reliant,0.7807,1.3166,True,1.0.0,0.45
C17733,1,High-Spend Transactor,0.2692,4.5105,True,1.0.0,0.575
C17734,1,High-Spend Transactor,0.4131,2.9636,True,1.0.0,0.575
C17735,0,Cash-Advance Reliant,0.8802,0.7215,True,1.0.0,0.45
C17736,1,High-Spend Transactor,0.5734,2.6768,True,1.0.0,0.575
C17737,1,High-Spend Transactor,0.3762,3.2953,True,1.0.0,0.575
C17738,0,Cash-Advance Reliant,0.6115,2.3937,True,1.0.0,0.45
C17739,2,Revolving Borrower,0.3918,2.8665,True,1.0.0,0.475
C17740,1,High-Spend Transactor,0.4915,2.2536,True,1.0.0,0.575
C17741,0,Cash-Advance Reliant,0.292,4.975,True,1.0.0,0.45
C17742,0,Cash-Advance Reliant,0.7066,1.7878,True,1.0.0,0.45
C17743,0,Cash-Advance Reliant,0.531,2.0291,True,1.0.0,0.45
C17744,1,High-Spend Transactor,0.2125,4.6508,True,1.0.0,0.575
C17745,0,Cash-Advance Reliant,0.6604,2.1473,True,1.0.0,0.45
C17746,1,High-Spend Transactor,0.284,3.9772,True,1.0.0,0.575
C17747,1,High-Spend Transactor,0.0626,4.4331,False,1.0.0,0.575
C17748,1,High-Spend Transactor,0.4281,2.5017,True,1.0.0,0.575
C17749,1,High-Spend Transactor,0.2611,4.1889,True,1.0.0,0.575
C17750,0,Cash-Advance Reliant,0.7446,1.5654,True,1.0.0,0.45
C17751,1,High-Spend Transactor,0.4594,3.6889,True,1.0.0,0.575
C17752,0,Cash-Advance Reliant,0.2792,6.8004,True,1.0.0,0.45
C17753,2,Revolving Borrower,0.3436,3.0364,True,1.0.0,0.475
C17754,0,Cash-Advance Reliant,0.7626,1.4246,True,1.0.0,0.45
C17755,2,Revolving Borrower,0.3551,3.6737,True,1.0.0,0.475
C17756,0,Cash-Advance Reliant,0.6778,2.1546,True,1.0.0,0.45
C17757,1,High-Spend Transactor,0.0781,5.5204,False,1.0.0,0.575
C17758,1,High-Spend Transactor,0.5749,2.5918,True,1.0.0,0.575
C17759,0,Cash-Advance Reliant,0.0702,3.3641,False,1.0.0,0.45
C17760,1,High-Spend Transactor,0.5428,2.8023,True,1.0.0,0.575
C17761,1,High-Spend Transactor,0.3823,3.7713,True,1.0.0,0.575
C17762,2,Revolving Borrower,0.406,2.7676,True,1.0.0,0.475
C17763,1,High-Spend Transactor,0.4451,3.7077,True,1.0.0,0.575
C17764,0,Cash-Advance Reliant,0.68,1.9152,True,1.0.0,0.45
C17765,2,Revolving Borrower,0.7257,1.4434,True,1.0.0,0.475
C17767,0,Cash-Advance Reliant,0.5454,3.1852,True,1.0.0,0.45
C17768,2,Revolving Borrower,0.4315,2.8192,True,1.0.0,0.475
C17769,1,High-Spend Transactor,0.4865,3.7294,True,1.0.0,0.575
C17770,2,Revolving Borrower,0.6781,1.7761,True,1.0.0,0.475
C17771,1,High-Spend Transactor,0.1684,4.3425,True,1.0.0,0.575
C17772,2,Revolving Borrower,0.4732,2.9205,True,1.0.0,0.475
C17773,1,High-Spend Transactor,0.2395,3.6588,True,1.0.0,0.575
C17774,2,Revolving Borrower,0.5012,2.3959,True,1.0.0,0.475
